ole_object_count,ole_object_type_count,macro_present,dde_present,vba_keywords_count,entropy,struct_ContentType,struct_PartName,file_size,struct_pos,struct_val,struct_typeface,struct_script,path_/w-p,path_w-r,path_/w-r,path_a-hlink,path_w-p,path_a-accent3,struct_ang,path_/a-effectLst,path_a-themeElements,struct_dist,path_a-alpha,struct_Extension,path_a-dk1,path_a-ln,path_/a-accent6,struct_w,struct_name,path_a-lt2,path_/a-outerShdw,path_a-accent4,path_/a-dk1,path_a-accent1,path_a-sysClr,path_a-lt1,path_/a-accent4,struct_{http://schemas.openxmlformats.org/wordprocessingml/2006/main}sz,path_a-solidFill,struct_{http://schemas.openxmlformats.org/wordprocessingml/2006/main}themeFill,struct_{http://schemas.openxmlformats.org/wordprocessingml/2006/main}csb1,struct_{http://schemas.openxmlformats.org/wordprocessingml/2006/main}styleId,label
29,3,1,0,2,5.737619344252546,0,0,247322,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
29,3,1,0,2,5.649300017376454,0,0,205384,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
0,0,0,1,0,7.402910506614177,14,11,39227,10,69,66,60,26.0,26.0,26.0,,26.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
31,3,1,0,2,5.264722200044598,0,0,167056,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
0,0,0,1,0,7.389095381150272,14,11,37823,10,69,66,60,22.0,22.0,22.0,,22.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.414838981870133,14,11,42315,10,69,66,60,31.0,31.0,31.0,,31.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.406834817320373,14,11,41339,10,69,66,60,31.0,31.0,31.0,,31.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.393328505148524,14,11,38213,10,69,66,60,6.0,6.0,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.396436364637435,14,11,38295,10,69,66,60,31.0,31.0,31.0,,31.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.389820833804608,14,11,36925,10,69,66,60,6.0,6.0,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,6.261589244116929,11,9,14196,11,62,66,60,15.0,37.0,37.0,,15.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,3.0,8.0,0
0,0,0,1,0,7.394800656133489,14,11,36659,10,69,66,60,3.0,3.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.399227125658713,14,11,39009,10,69,66,60,31.0,31.0,31.0,,31.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.392415664411149,14,11,37582,10,69,66,60,4.0,4.0,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
20,3,1,0,2,4.485894831248847,4,2,193189,9,62,100,94,,,,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,6.0,,,,1
21,3,1,0,2,5.309948931846248,0,0,195584,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
0,0,0,1,0,7.400248478433503,14,11,37553,10,69,66,60,7.0,7.0,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
36,3,1,0,2,5.646077519880067,4,2,235283,9,62,100,94,,,,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,6.0,,,,1
0,0,0,1,0,7.415612595087643,14,11,40795,10,69,66,60,29.0,29.0,29.0,,29.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
29,3,1,0,2,5.494691070299095,0,0,179079,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
26,3,1,0,2,5.699594467635024,0,0,238304,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
0,0,0,1,0,7.411416880831912,14,11,39503,10,69,66,60,31.0,31.0,31.0,,31.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.406810965299481,14,11,39295,10,69,66,60,31.0,31.0,31.0,,31.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
31,3,1,0,2,4.856054296396422,4,2,130931,9,62,66,60,,,,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,6.0,,,,1
36,3,1,0,2,5.719054400924588,4,2,235768,9,62,100,94,,,,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,6.0,,,,1
21,3,1,0,2,5.342105730778395,0,0,166119,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
36,3,1,0,2,5.705675309310458,0,0,237987,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
20,3,1,0,2,4.623856515590094,4,2,180430,9,62,100,94,,,,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,6.0,,,,1
0,0,0,1,0,7.406729785467986,14,11,39636,10,69,66,60,31.0,31.0,31.0,,31.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.391613276676053,14,11,36911,10,69,66,60,31.0,31.0,31.0,,31.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,0.0,324.0,0
0,0,0,1,0,7.401994453770698,14,11,38582,10,69,66,60,16.0,16.0,16.0,,16.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
36,3,1,0,2,5.69548617519423,4,2,234564,9,62,100,94,,,,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,6.0,,,,1
26,3,1,0,2,5.698871897252096,0,0,233038,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
31,3,1,0,2,4.900172472798574,0,0,157419,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
0,0,0,1,0,6.830383864591325,12,10,28896,11,62,64,58,116.0,196.0,196.0,,116.0,,,,,,,,,,,,,,,,,,,,,195.0,,0.0,0.0,12.0,0
0,0,0,1,0,7.41075059593092,14,11,41023,10,69,66,60,25.0,25.0,25.0,,25.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.386926790300143,14,11,36652,10,69,66,60,3.0,3.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.406739764057398,14,11,39645,10,69,66,60,31.0,31.0,31.0,,31.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.405297620995056,14,11,39428,10,69,66,60,31.0,31.0,31.0,,31.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
20,3,1,0,2,4.793748912097374,4,2,203903,9,62,100,94,,,,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,6.0,,,,1
32,3,1,0,3,5.250967888174335,0,0,198656,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
0,0,0,1,0,7.386548794363807,14,11,36661,10,69,66,60,3.0,3.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.406505215919474,14,11,39295,10,69,66,60,31.0,31.0,31.0,,31.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
21,3,1,0,2,5.285287389149345,4,2,170904,9,62,66,60,,,,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,6.0,,,,1
0,0,0,1,0,7.392882791255096,14,11,38237,10,69,66,60,31.0,31.0,31.0,,31.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.396628852421445,14,11,36658,10,69,66,60,3.0,3.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
36,3,1,0,2,5.686954641058182,4,2,236058,9,62,100,94,,,,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,6.0,,,,1
0,0,0,1,0,7.395028986210122,14,11,36658,10,69,66,60,3.0,3.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
20,3,1,0,2,5.03736340924189,0,0,229932,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
0,0,0,1,0,7.389634730581995,14,11,36652,10,69,66,60,3.0,3.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.408029270579964,14,11,39295,10,69,66,60,31.0,31.0,31.0,,31.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.406066578678573,14,11,39503,10,69,66,60,31.0,31.0,31.0,,31.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
31,3,1,0,2,5.24613114352204,0,0,183808,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
0,0,0,1,0,7.415320965413918,14,11,40795,10,69,66,60,29.0,29.0,29.0,,29.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.393513345603132,14,11,38213,10,69,66,60,6.0,6.0,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.39599673762469,14,11,38425,10,69,66,60,10.0,10.0,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.406536348459005,14,11,38823,10,69,66,60,7.0,7.0,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
36,3,1,0,2,5.691790163255216,4,2,234662,9,62,100,94,,,,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,6.0,,,,1
30,3,1,0,1,5.726374541976034,0,0,151424,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
0,0,0,1,0,7.395283025433517,14,11,37887,10,69,66,60,31.0,31.0,31.0,,31.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.403914797764362,14,11,39878,10,69,66,60,31.0,31.0,31.0,,31.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.388910087418163,14,11,37823,10,69,66,60,22.0,22.0,22.0,,22.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
36,3,1,0,2,5.678757374705108,4,2,234414,9,62,100,94,,,,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,6.0,,,,1
31,3,1,0,2,5.230845602114652,0,0,183296,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
32,3,1,0,2,5.355222175476442,0,0,193536,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
0,0,0,1,0,7.404837745633736,14,11,39475,10,69,66,60,31.0,31.0,31.0,,31.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
36,3,1,0,2,5.706053365016951,0,0,237587,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
0,0,0,1,0,7.396759377766564,14,11,38425,10,69,66,60,10.0,10.0,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
37,3,1,0,2,5.557870352920193,0,0,177810,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
21,3,1,0,2,5.418851059197686,0,0,262049,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
29,3,1,0,2,5.731615615188288,0,0,246131,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
0,0,0,1,0,6.767703471774178,12,10,25801,11,62,64,58,115.0,206.0,206.0,,115.0,,,,,,,,,,,,,,,,,,,,,202.0,,0.0,0.0,11.0,0
31,3,1,0,2,5.151260392324372,0,0,176640,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
0,0,0,1,0,7.40016940787388,14,11,37553,10,69,66,60,7.0,7.0,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.404761297110328,14,11,39009,10,69,66,60,31.0,31.0,31.0,,31.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
36,3,1,0,2,5.676298151033669,4,2,231980,9,62,100,94,,,,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,6.0,,,,1
0,0,0,1,0,7.38481357463534,14,11,36658,10,69,66,60,3.0,3.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.385452437424073,14,11,36663,10,69,66,60,3.0,3.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.400369518053493,14,11,39598,10,69,66,60,31.0,31.0,31.0,,31.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
36,3,1,0,2,5.695522558476061,4,2,233246,9,62,100,94,,,,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,6.0,,,,1
0,0,0,1,0,7.402406867640192,14,11,39924,10,69,66,60,31.0,31.0,31.0,,31.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
26,3,1,0,2,5.613749690395964,0,0,230496,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
0,0,0,1,0,7.396736265657758,14,11,38792,10,69,66,60,28.0,28.0,28.0,,28.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.392966078079739,14,11,37078,10,69,66,60,7.0,7.0,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.403623657522396,14,11,39117,10,69,66,60,31.0,31.0,31.0,,31.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
21,3,1,0,2,5.141762749338855,4,2,134909,9,62,66,60,,,,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,6.0,,,,1
31,3,1,0,2,5.282341886873869,0,0,182016,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
0,0,0,1,0,7.672972279010782,0,0,3452914,0,76,66,60,8499.0,9934.0,9934.0,,8499.0,,,,,,,,,,,,,,,,,,,,,36.0,,0.0,0.0,82.0,0
26,3,1,0,2,5.680469774542809,0,0,230813,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
0,0,0,1,0,7.402639241101046,14,11,39239,10,69,66,60,31.0,31.0,31.0,,31.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
29,3,1,0,2,5.481564633458377,0,0,181658,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
0,0,0,1,0,7.405869827053812,14,11,39503,10,69,66,60,31.0,31.0,31.0,,31.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
29,3,1,0,2,5.51385991948414,0,0,182475,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
0,0,0,1,0,7.402752721944764,14,11,39924,10,69,66,60,31.0,31.0,31.0,,31.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
26,3,1,0,2,5.166209348914127,4,2,237677,9,62,100,94,,,,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,6.0,,,,1
0,0,0,1,0,7.398073935584359,14,11,39185,10,69,66,60,19.0,19.0,19.0,,19.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.404319260561636,14,11,39428,10,69,66,60,31.0,31.0,31.0,,31.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
29,3,1,0,2,5.647788709748792,0,0,206262,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
21,3,1,0,2,5.392305365556782,4,2,193642,9,62,66,60,,,,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,6.0,,,,1
0,0,0,1,0,7.392668753636513,14,11,36661,10,69,66,60,3.0,3.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.38871124144735,14,11,36823,10,69,66,60,5.0,5.0,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
20,3,1,0,2,4.901448403068073,4,2,157034,9,62,100,94,,,,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,6.0,,,,1
0,0,0,1,0,7.40354794342538,14,11,39722,10,69,66,60,22.0,22.0,22.0,,22.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.398717917868519,14,11,37631,10,69,66,60,13.0,13.0,13.0,,13.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,0.0,324.0,0
0,0,0,1,0,7.404319553211367,14,11,39345,10,69,66,60,31.0,31.0,31.0,,31.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
36,3,1,0,2,5.669129658014143,4,2,230687,9,62,100,94,,,,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,6.0,,,,1
0,0,0,1,0,7.411317354812208,14,11,40359,10,69,66,60,17.0,17.0,17.0,,17.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
36,3,1,0,2,5.704647506230535,0,0,238180,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
31,3,1,0,2,5.266557677528435,0,0,167231,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
21,3,1,0,2,5.419662065553705,0,0,261949,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
0,0,0,1,0,7.400668173089263,14,11,38980,10,69,66,60,17.0,17.0,17.0,,17.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.402818831108543,14,11,38581,10,69,66,60,16.0,16.0,16.0,,16.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,0.0,324.0,0
0,0,0,1,0,7.394547851704171,14,11,37752,10,69,66,60,5.0,5.0,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
29,3,1,0,2,5.517882615247069,0,0,186950,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
21,3,1,0,3,5.557464520124145,0,0,200494,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
0,0,0,1,0,7.392889865987266,14,11,36792,10,69,66,60,3.0,3.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
21,3,1,0,1,5.245455842030018,4,2,154832,9,62,66,60,,,,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,6.0,,,,1
0,0,0,1,0,7.407398838196528,14,11,39113,10,69,66,60,31.0,31.0,31.0,,31.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,0.0,324.0,0
0,0,0,1,0,7.402049802077983,14,11,38144,10,69,66,60,31.0,31.0,31.0,,31.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.395413675576064,14,11,38425,10,69,66,60,10.0,10.0,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.394392389211233,14,11,37737,10,69,66,60,14.0,14.0,14.0,,14.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.388972335696409,14,11,36664,10,69,66,60,3.0,3.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
29,3,1,0,2,5.517134285403429,0,0,183545,0,0,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,1
0,0,0,1,0,7.393505623972967,14,11,37078,10,69,66,60,7.0,7.0,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
0,0,0,1,0,7.391528348437153,14,11,36658,10,69,66,60,3.0,3.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,2200.0,,938.0,8.0,324.0,0
21,3,1,0,2,5.512829302963388,4,2,180660,9,62,66,60,,,,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,6.0,,,,1
